n,one_over_n,product,GM,AM,AM_minus_GM,diameter,radius,circumference,half_walk,half_diameter,equal_arc,chord,apothem,central_angle_rad,spiral_arc,cross_ratio,log_n,is_fibonacci,two_cos_pi_over_n,marriage_gap
6186,0.00016165535079211123,1.0,1.0,3093.0000808276754,3092.0000808276754,6186.0,3093.0,19433.89215510646,9716.94607755323,3093.0,3.141592653589793,3.141592518544787,3092.9996011314183,0.0010157105249239552,60109030.00654061,-6186.0,8.730043953245016,0,1.999999742083038,0.3819657533331431
6187,0.00016162922256343946,1.0,1.0,3093.5000808146115,3092.5000808146115,6187.0,3093.5,19437.03374776005,9718.516873880026,3093.5,3.141592653589793,3.1415925185884377,3093.499601195887,0.0010155463564214622,60128465.46949204,-6187.0,8.73020559553099,0,1.999999742166405,0.3819657534165102
6188,0.00016160310277957336,1.0,1.0,3094.0000808015516,3093.0000808015516,6188.0,3094.0,19440.17534041364,9720.08767020682,3094.0,3.141592653589793,3.1415925186320672,3093.999601260335,0.0010153822409792478,60147904.07403613,-6188.0,8.730367211692958,0,1.9999997422497318,0.38196575349983686
6189,0.00016157699143641945,1.0,1.0,3094.500080788496,3093.500080788496,6189.0,3094.5,19443.316933067228,9721.658466533614,3094.5,3.141592653589793,3.141592518675675,3094.4996013247624,0.0010152181785715924,60167345.82017287,-6189.0,8.73052880173936,0,1.999999742333018,0.3819657535831231
6190,0.00016155088852988692,1.0,1.0,3095.000080775444,3094.000080775444,6190.0,3095.0,19446.45852572082,9723.22926286041,3095.0,3.141592653589793,3.141592518719263,3094.999601389168,0.0010150541691727926,60186790.70790226,-6190.0,8.730690365678642,0,1.9999997424162639,0.381965753666369
6191,0.00016152479405588758,1.0,1.0,3095.500080762397,3094.500080762397,6191.0,3095.5,19449.60011837441,9724.800059187204,3095.5,3.141592653589793,3.1415925187628293,3095.499601453554,0.0010148902127571613,60206238.73722431,-6191.0,8.730851903519232,0,1.9999997424994695,0.38196575374957464
6192,0.00016149870801033592,1.0,1.0,3096.000080749354,3095.000080749354,6192.0,3096.0,19452.741711028,9726.370855514,3096.0,3.141592653589793,3.141592518806375,3095.9996015179186,0.0010147263092990287,60225689.90813901,-6192.0,8.731013415269564,0,1.9999997425826348,0.3819657538327399
6193,0.00016147263038914905,1.0,1.0,3096.5000807363153,3095.5000807363153,6193.0,3096.5,19455.88330368159,9727.941651840794,3096.5,3.141592653589793,3.141592518849899,3096.4996015822626,0.0010145624587727413,60245144.22064637,-6193.0,8.731174900938061,0,1.9999997426657599,0.38196575391586496
6194,0.00016144656118824668,1.0,1.0,3097.0000807232805,3096.0000807232805,6194.0,3097.0,19459.024896335177,9729.512448167588,3097.0,3.141592653589793,3.1415925188934017,3096.9996016465857,0.0010143986611526616,60264601.67474637,-6194.0,8.731336360533149,0,1.9999997427488445,0.3819657539989496
6195,0.00016142050040355126,1.0,1.0,3097.50008071025,3096.50008071025,6195.0,3097.5,19462.16648898877,9731.083244494384,3097.5,3.141592653589793,3.1415925189368843,3097.4996017108883,0.0010142349164131697,60284062.270439036,-6195.0,8.731497794063243,0,1.9999997428318892,0.3819657540819943
6196,0.00016139444803098772,1.0,1.0,3098.000080697224,3097.000080697224,6196.0,3098.0,19465.308081642357,9732.654040821179,3098.0,3.141592653589793,3.141592518980345,3097.99960177517,0.0010140712245286614,60303526.00772435,-6196.0,8.73165920153676,0,1.9999997429148935,0.38196575416499856
6197,0.00016136840406648378,1.0,1.0,3098.500080684202,3097.500080684202,6197.0,3098.5,19468.44967429595,9734.224837147975,3098.5,3.141592653589793,3.141592519023785,3098.499601839431,0.0010139075854735495,60322992.88660232,-6197.0,8.731820582962108,0,1.9999997429978575,0.38196575424796264
6198,0.00016134236850596966,1.0,1.0,3099.000080671184,3098.000080671184,6198.0,3099.0,19471.591266949537,9735.795633474769,3099.0,3.141592653589793,3.141592519067203,3098.9996019036707,0.001013743999222263,60342462.90707295,-6198.0,8.731981938347694,0,1.9999997430807814,0.38196575433088653
6199,0.00016131634134537829,1.0,1.0,3099.5000806581706,3098.5000806581706,6199.0,3099.5,19474.73285960313,9737.366429801565,3099.5,3.141592653589793,3.1415925191106018,3099.49960196789,0.0010135804657492476,60361936.06913622,-6199.0,8.73214326770192,0,1.9999997431636654,0.38196575441377045
6200,0.00016129032258064516,1.0,1.0,3100.0000806451612,3099.0000806451612,6200.0,3100.0,19477.874452256718,9738.937226128359,3100.0,3.141592653589793,3.1415925191539786,3099.999602032089,0.0010134169850289656,60381412.37279215,-6200.0,8.732304571033183,0,1.999999743246509,0.3819657544966142
6201,0.00016126431220770844,1.0,1.0,3100.500080632156,3099.500080632156,6201.0,3100.5,19481.016044910306,9740.508022455153,3100.5,3.141592653589793,3.141592519197334,3100.499602096267,0.0010132535570358953,60400891.818040736,-6201.0,8.732465848349879,0,1.9999997433293129,0.38196575457941795
6202,0.00016123831022250886,1.0,1.0,3101.000080619155,3100.000080619155,6202.0,3101.0,19484.157637563898,9742.078818781949,3101.0,3.141592653589793,3.1415925192406693,3100.9996021604243,0.0010130901817445319,60420374.40488197,-6202.0,8.732627099660395,0,1.9999997434120764,0.3819657546621815
6203,0.00016121231662098983,1.0,1.0,3101.5000806061585,3100.5000806061585,6203.0,3101.5,19487.299230217486,9743.649615108743,3101.5,3.141592653589793,3.141592519283983,3101.499602224561,0.0010129268591293867,60439860.13331586,-6203.0,8.732788324973118,0,1.9999997434948,0.38196575474490513
6204,0.00016118633139909736,1.0,1.0,3102.000080593166,3101.000080593166,6204.0,3102.0,19490.440822871078,9745.220411435539,3102.0,3.141592653589793,3.1415925193272765,3101.999602288677,0.0010127635891649881,60459349.003342405,-6204.0,8.73294952429643,0,1.9999997435774837,0.38196575482758877
6205,0.00016116035455278002,1.0,1.0,3102.5000805801774,3101.5000805801774,6205.0,3102.5,19493.582415524666,9746.791207762333,3102.5,3.141592653589793,3.1415925193705485,3102.4996023527724,0.0010126003718258802,60478841.0149616,-6205.0,8.733110697638708,0,1.9999997436601271,0.3819657549102322
6206,0.00016113438607798906,1.0,1.0,3103.000080567193,3102.000080567193,6206.0,3103.0,19496.724008178255,9748.362004089127,3103.0,3.141592653589793,3.1415925194137997,3102.9996024168468,0.0010124372070866236,60498336.168173455,-6206.0,8.733271845008325,0,1.9999997437427308,0.3819657549928359
6207,0.00016110842597067828,1.0,1.0,3103.500080554213,3102.500080554213,6207.0,3103.5,19499.865600831847,9749.932800415923,3103.5,3.141592653589793,3.1415925194570296,3103.4996024809006,0.0010122740949217958,60517834.46297796,-6207.0,8.733432966413652,0,1.9999997438252946,0.38196575507539965
6208,0.00016108247422680412,1.0,1.0,3104.000080541237,3103.000080541237,6208.0,3104.0,19503.007193485435,9751.503596742717,3104.0,3.141592653589793,3.1415925195002394,3103.9996025449345,0.0010121110353059901,60537335.89937512,-6208.0,8.733594061863055,0,1.9999997439078185,0.38196575515792364
6209,0.00016105653084232566,1.0,1.0,3104.5000805282652,3103.5000805282652,6209.0,3104.5,19506.148786139027,9753.074393069513,3104.5,3.141592653589793,3.1415925195434276,3104.499602608947,0.0010119480282138164,60556840.477364935,-6209.0,8.733755131364893,0,1.9999997439903026,0.38196575524040766
6210,0.00016103059581320451,1.0,1.0,3105.000080515298,3104.000080515298,6210.0,3105.0,19509.290378792615,9754.645189396308,3105.0,3.141592653589793,3.1415925195865957,3104.999602672939,0.0010117850736199013,60576348.196947396,-6210.0,8.733916174927524,0,1.9999997440727466,0.3819657553228517
6211,0.00016100466913540493,1.0,1.0,3105.5000805023346,3104.5000805023346,6211.0,3105.5,19512.431971446204,9756.215985723102,3105.5,3.141592653589793,3.1415925196297425,3105.4996027369107,0.001011622171498887,60595859.058122516,-6211.0,8.734077192559303,0,1.999999744155151,0.381965755405256
6212,0.00016097875080489375,1.0,1.0,3106.0000804893753,3105.0000804893753,6212.0,3106.0,19515.573564099795,9757.786782049898,3106.0,3.141592653589793,3.1415925196728676,3105.9996028008613,0.0010114593218254323,60615373.06089029,-6212.0,8.734238184268579,0,1.9999997442375155,0.3819657554876206
6213,0.00016095284081764043,1.0,1.0,3106.5000804764204,3105.5000804764204,6213.0,3106.5,19518.715156753384,9759.357578376692,3106.5,3.141592653589793,3.141592519715973,3106.499602864792,0.0010112965245742131,60634890.20525072,-6213.0,8.734399150063695,0,1.9999997443198403,0.3819657555699454
6214,0.000160926939169617,1.0,1.0,3107.0000804634697,3106.0000804634697,6214.0,3107.0,19521.856749406976,9760.928374703488,3107.0,3.141592653589793,3.141592519759058,3106.9996029287017,0.0010111337797199206,60654410.4912038,-6214.0,8.734560089952993,0,1.9999997444021254,0.38196575565223045
6215,0.00016090104585679806,1.0,1.0,3107.500080450523,3106.500080450523,6215.0,3107.5,19524.998342060564,9762.499171030282,3107.5,3.141592653589793,3.141592519802121,3107.499602992591,0.0010109710872372624,60673933.91874953,-6215.0,8.734721003944811,0,1.9999997444843707,0.3819657557344758
6216,0.00016087516087516087,1.0,1.0,3108.0000804375804,3107.0000804375804,6216.0,3108.0,19528.139934714152,9764.069967357076,3108.0,3.141592653589793,3.141592519845164,3107.9996030564594,0.001010808447100963,60693460.48788792,-6216.0,8.734881892047483,0,1.9999997445665763,0.38196575581668135
6217,0.00016084928422068523,1.0,1.0,3108.500080424642,3107.500080424642,6217.0,3108.5,19531.281527367744,9765.640763683872,3108.5,3.141592653589793,3.1415925198881864,3108.4996031203077,0.0010106458592857627,60712990.198618956,-6217.0,8.735042754269337,0,1.9999997446487423,0.3819657558988474
6218,0.0001608234158893535,1.0,1.0,3109.000080411708,3108.000080411708,6218.0,3109.0,19534.423120021333,9767.211560010666,3109.0,3.141592653589793,3.141592519931187,3108.999603184135,0.001010483323766418,60732523.05094265,-6218.0,8.735203590618699,0,1.9999997447308686,0.3819657559809737
6219,0.00016079755587715066,1.0,1.0,3109.5000803987778,3108.5000803987778,6219.0,3109.5,19537.564712674925,9768.782356337462,3109.5,3.141592653589793,3.1415925199741674,3109.499603247942,0.0010103208405177015,60752059.044859,-6219.0,8.735364401103888,0,1.9999997448129552,0.38196575606306027
6220,0.0001607717041800643,1.0,1.0,3110.000080385852,3109.000080385852,6220.0,3110.0,19540.706305328513,9770.353152664256,3110.0,3.141592653589793,3.141592520017128,3109.9996033117286,0.001010158409514403,60771598.180368006,-6220.0,8.735525185733225,0,1.9999997448950024,0.3819657561451075
6221,0.00016074586079408456,1.0,1.0,3110.5000803729304,3109.5000803729304,6221.0,3110.5,19543.847897982105,9771.923948991052,3110.5,3.141592653589793,3.1415925200600667,3110.4996033754946,0.0010099960307313272,60791140.45746966,-6221.0,8.73568594451502,0,1.99999974497701,0.38196575622711504
6222,0.0001607200257152041,1.0,1.0,3111.000080360013,3110.000080360013,6222.0,3111.0,19546.989490635693,9773.494745317847,3111.0,3.141592653589793,3.1415925201029844,3110.99960343924,0.0010098337041432957,60810685.87616397,-6222.0,8.735846677457582,0,1.999999745058978,0.381965756309083
6223,0.0001606941989394183,1.0,1.0,3111.5000803470994,3110.5000803470994,6223.0,3111.5,19550.13108328928,9775.06554164464,3111.5,3.141592653589793,3.141592520145883,3111.4996035029653,0.0010096714297251465,60830234.43645093,-6223.0,8.736007384569218,0,1.9999997451409064,0.3819657563910115
6224,0.00016066838046272492,1.0,1.0,3112.0000803341904,3111.0000803341904,6224.0,3112.0,19553.272675942873,9776.636337971437,3112.0,3.141592653589793,3.1415925201887602,3111.9996035666695,0.001009509207451733,60849786.13833055,-6224.0,8.736168065858228,0,1.9999997452227953,0.38196575647290043
6225,0.0001606425702811245,1.0,1.0,3112.500080321285,3111.500080321285,6225.0,3112.5,19556.41426859646,9778.20713429823,3112.5,3.141592653589793,3.141592520231616,3112.4996036303537,0.0010093470372979254,60869340.98180281,-6225.0,8.736328721332908,0,1.999999745304645,0.38196575655475007
6226,0.00016061676839062,1.0,1.0,3113.000080308384,3112.000080308384,6226.0,3113.0,19559.555861250054,9779.777930625027,3113.0,3.141592653589793,3.1415925202744517,3112.9996036940174,0.0010091849192386101,60888898.96686774,-6226.0,8.736489351001554,0,1.999999745386455,0.3819657566365602
6227,0.00016059097478721696,1.0,1.0,3113.5000802954874,3112.5000802954874,6227.0,3113.5,19562.697453903642,9781.348726951821,3113.5,3.141592653589793,3.1415925203172668,3113.4996037576607,0.001009022853248689,60908460.09352531,-6227.0,8.736649954872451,0,1.999999745468226,0.381965756718331
6228,0.00016056518946692356,1.0,1.0,3114.000080282595,3113.000080282595,6228.0,3114.0,19565.83904655723,9782.919523278615,3114.0,3.141592653589793,3.141592520360061,3113.9996038212835,0.0010088608393030807,60928024.36177555,-6228.0,8.73681053295389,0,1.9999997455499572,0.3819657568000623
6229,0.00016053941242575052,1.0,1.0,3114.5000802697064,3113.5000802697064,6229.0,3114.5,19568.980639210822,9784.490319605411,3114.5,3.141592653589793,3.1415925204028348,3114.499603884886,0.0010086988773767196,60947591.77161843,-6229.0,8.736971085254146,0,1.9999997456316492,0.38196575688175427
6230,0.00016051364365971107,1.0,1.0,3115.000080256822,3114.000080256822,6230.0,3115.0,19572.12223186441,9786.061115932205,3115.0,3.141592653589793,3.141592520445588,3114.999603948467,0.0010085369674445563,60967162.32305397,-6230.0,8.737131611781498,0,1.9999997457133016,0.38196575696340673
6231,0.00016048788316482104,1.0,1.0,3115.5000802439417,3114.5000802439417,6231.0,3115.5,19575.263824518002,9787.631912259001,3115.5,3.141592653589793,3.14159252048832,3115.499604012029,0.0010083751094815577,60986736.01608216,-6231.0,8.737292112544221,0,1.999999745794915,0.3819657570450201
6232,0.00016046213093709883,1.0,1.0,3116.0000802310656,3115.0000802310656,6232.0,3116.0,19578.40541717159,9789.202708585795,3116.0,3.141592653589793,3.1415925205310327,3115.99960407557,0.0010082133034627063,61006312.850703,-6232.0,8.737452587550584,0,1.999999745876489,0.3819657571265942
6233,0.00016043638697256537,1.0,1.0,3116.5000802181935,3115.5000802181935,6233.0,3116.5,19581.54700982518,9790.77350491259,3116.5,3.141592653589793,3.141592520573724,3116.499604139091,0.001008051549363001,61025892.8269165,-6233.0,8.73761303680885,0,1.9999997459580239,0.381965757208129
6234,0.00016041065126724414,1.0,1.0,3117.0000802053255,3116.0000802053255,6234.0,3117.0,19584.68860247877,9792.344301239385,3117.0,3.141592653589793,3.141592520616395,3116.999604202591,0.001007889847157457,61045475.94472265,-6234.0,8.737773460327283,0,1.9999997460395194,0.38196575728962445
6235,0.00016038492381716118,1.0,1.0,3117.500080192462,3116.500080192462,6235.0,3117.5,19587.83019513236,9793.91509756618,3117.5,3.141592653589793,3.1415925206590454,3117.499604266071,0.0010077281968211044,61065062.20412146,-6235.0,8.737933858114136,0,1.9999997461209758,0.38196575737108085
6236,0.00016035920461834508,1.0,1.0,3118.0000801796023,3117.0000801796023,6236.0,3118.0,19590.97178778595,9795.485893892976,3118.0,3.141592653589793,3.141592520701676,3117.9996043295305,0.0010075665983289908,61084651.60511292,-6236.0,8.738094230177667,0,1.9999997462023928,0.38196575745249794
6237,0.000160333493666827,1.0,1.0,3118.500080166747,3117.500080166747,6237.0,3118.5,19594.11338043954,9797.05669021977,3118.5,3.141592653589793,3.1415925207442856,3118.4996043929696,0.0010074050516561787,61104244.14769703,-6237.0,8.738254576526122,0,1.9999997462837709,0.38196575753387596
6238,0.0001603077909586406,1.0,1.0,3119.0000801538954,3118.0000801538954,6238.0,3119.0,19597.254973093128,9798.627486546564,3119.0,3.141592653589793,3.1415925207868742,3118.9996044563886,0.001007243556777747,61123839.8318738,-6238.0,8.738414897167749,0,1.9999997463651098,0.3819657576152149
6239,0.00016028209648982208,1.0,1.0,3119.5000801410483,3118.5000801410483,6239.0,3119.5,19600.39656574672,9800.19828287336,3119.5,3.141592653589793,3.141592520829442,3119.499604519787,0.0010070821136687908,61143438.657643214,-6239.0,8.738575192110787,0,1.9999997464464094,0.38196575769651453
6240,0.00016025641025641026,1.0,1.0,3120.0000801282054,3119.0000801282054,6240.0,3120.0,19603.538158400308,9801.769079200154,3120.0,3.141592653589793,3.1415925208719906,3119.9996045831654,0.0010069207223044208,61163040.62500529,-6240.0,8.738735461363474,0,1.9999997465276702,0.3819657577777753
6241,0.0001602307322544464,1.0,1.0,3120.500080115366,3119.500080115366,6241.0,3120.5,19606.6797510539,9803.33987552695,3120.5,3.141592653589793,3.1415925209145175,3120.499604646523,0.0010067593826597638,61182645.73396002,-6241.0,8.738895704934043,0,1.9999997466088917,0.3819657578589968
6242,0.00016020506247997436,1.0,1.0,3121.0000801025312,3120.0000801025312,6242.0,3121.0,19609.82134370749,9804.910671853744,3121.0,3.141592653589793,3.141592520957025,3120.999604709861,0.0010065980947099626,61202253.9845074,-6242.0,8.739055922830724,0,1.9999997466900743,0.3819657579401794
6243,0.00016017940092904052,1.0,1.0,3121.5000800897005,3120.5000800897005,6243.0,3121.5,19612.96293636108,9806.48146818054,3121.5,3.141592653589793,3.1415925209995113,3121.4996047731784,0.0010064368584301756,61221865.376647435,-6243.0,8.739216115061744,0,1.9999997467712178,0.38196575802132293
6244,0.00016015374759769378,1.0,1.0,3122.000080076874,3121.000080076874,6244.0,3122.0,19616.10452901467,9808.052264507334,3122.0,3.141592653589793,3.141592521041978,3121.9996048364756,0.0010062756737955775,61241479.91038012,-6244.0,8.739376281635323,0,1.9999997468523225,0.3819657581024276
6245,0.0001601281024819856,1.0,1.0,3122.5000800640514,3121.5000800640514,6245.0,3122.5,19619.246121668257,9809.623060834128,3122.5,3.141592653589793,3.1415925210844238,3122.4996048997523,0.001006114540781359,61261097.58570546,-6245.0,8.739536422559677,0,1.9999997469333881,0.3819657581834932
6246,0.0001601024655779699,1.0,1.0,3123.000080051233,3122.000080051233,6246.0,3123.0,19622.38771432185,9811.193857160924,3123.0,3.141592653589793,3.1415925211268494,3122.9996049630086,0.001005953459362726,61280718.40262346,-6246.0,8.739696537843024,0,1.9999997470144146,0.38196575826451973
6247,0.00016007683688170322,1.0,1.0,3123.500080038418,3122.500080038418,6247.0,3123.5,19625.529306975437,9812.764653487719,3123.5,3.141592653589793,3.1415925211692546,3123.499605026245,0.001005792429514901,61300342.361134104,-6247.0,8.73985662749357,0,1.9999997470954025,0.3819657583455076
6248,0.00016005121638924455,1.0,1.0,3124.000080025608,3123.000080025608,6248.0,3124.0,19628.67089962903,9814.335449814515,3124.0,3.141592653589793,3.1415925212116393,3123.9996050894606,0.001005631451213122,61319969.46123741,-6248.0,8.740016691519521,0,1.9999997471763513,0.3819657584264564
6249,0.00016002560409665546,1.0,1.0,3124.500080012802,3123.500080012802,6249.0,3124.5,19631.812492282617,9815.906246141309,3124.5,3.141592653589793,3.1415925212540037,3124.499605152657,0.001005470524432643,61339599.70293336,-6249.0,8.740176729929082,0,1.9999997472572615,0.3819657585073666
6250,0.00016,1.0,1.0,3125.00008,3124.00008,6250.0,3125.0,19634.954084936206,9817.477042468103,3125.0,3.141592653589793,3.141592521296347,3124.999605215832,0.0010053096491487337,61359233.08622197,-6250.0,8.740336742730447,0,1.9999997473381326,0.38196575858823767
6251,0.00015997440409534473,1.0,1.0,3125.500079987202,3124.500079987202,6251.0,3125.5,19638.095677589798,9819.047838794899,3125.5,3.141592653589793,3.141592521338671,3125.4996052789875,0.0010051488253366798,61378869.61110324,-6251.0,8.740496729931813,0,1.999999747418965,0.3819657586690701
6252,0.0001599488163787588,1.0,1.0,3126.000079974408,3125.000079974408,6252.0,3126.0,19641.237270243386,9820.618635121693,3126.0,3.141592653589793,3.141592521380975,3125.999605342123,0.0010049880529717828,61398509.277577154,-6252.0,8.740656691541368,0,1.9999997474997586,0.3819657587498637
6253,0.00015992323684631377,1.0,1.0,3126.500079961618,3125.500079961618,6253.0,3126.5,19644.378862896978,9822.189431448489,3126.5,3.141592653589793,3.141592521423258,3126.499605405238,0.0010048273320293598,61418152.08564372,-6253.0,8.740816627567298,0,1.9999997475805136,0.3819657588306187
6254,0.0001598976654940838,1.0,1.0,3127.0000799488325,3126.0000799488325,6254.0,3127.0,19647.520455550566,9823.760227775283,3127.0,3.141592653589793,3.1415925214655207,3126.9996054683324,0.0010046666624847435,61437798.035302944,-6254.0,8.740976538017787,0,1.9999997476612297,0.3819657589113348
6255,0.0001598721023181455,1.0,1.0,3127.500079936051,3126.500079936051,6255.0,3127.5,19650.662048204154,9825.331024102077,3127.5,3.141592653589793,3.141592521507763,3127.4996055314073,0.0010045060443132831,61457447.126554824,-6255.0,8.741136422901011,0,1.9999997477419071,0.38196575899201224
6256,0.00015984654731457802,1.0,1.0,3128.0000799232735,3127.0000799232735,6256.0,3128.0,19653.803640857746,9826.901820428873,3128.0,3.141592653589793,3.1415925215499856,3127.9996055944616,0.001004345477490343,61477099.359399356,-6256.0,8.741296282225147,0,1.9999997478225457,0.38196575907265085
6257,0.000159821000479463,1.0,1.0,3128.5000799105,3127.5000799105,6257.0,3128.5,19656.945233511335,9828.472616755667,3128.5,3.141592653589793,3.141592521592188,3128.4996056574955,0.0010041849619913034,61496754.73383654,-6257.0,8.741456115998364,0,1.9999997479031457,0.3819657591532508
6258,0.00015979546180888463,1.0,1.0,3129.0000798977308,3128.0000798977308,6258.0,3129.0,19660.086826164927,9830.043413082463,3129.0,3.141592653589793,3.1415925216343696,3128.99960572051,0.0010040244977915606,61516413.24986638,-6258.0,8.741615924228828,0,1.9999997479837073,0.3819657592338124
6259,0.00015976993129892953,1.0,1.0,3129.5000798849655,3128.5000798849655,6259.0,3129.5,19663.228418818515,9831.614209409257,3129.5,3.141592653589793,3.141592521676532,3129.4996057835037,0.001003864084866526,61536074.90748887,-6259.0,8.7417757069247,0,1.99999974806423,0.3819657593143351
6260,0.0001597444089456869,1.0,1.0,3130.0000798722044,3129.0000798722044,6260.0,3130.0,19666.370011472103,9833.185005736052,3130.0,3.141592653589793,3.141592521718673,3129.9996058464776,0.0010037037231916271,61555739.70670401,-6260.0,8.741935464094144,0,1.9999997481447143,0.38196575939481936
6261,0.00015971889474524837,1.0,1.0,3130.5000798594474,3129.5000798594474,6261.0,3130.5,19669.511604125695,9834.755802062848,3130.5,3.141592653589793,3.1415925217607943,3130.4996059094315,0.0010035434127423073,61575407.64751182,-6261.0,8.74209519574531,0,1.99999974822516,0.381965759475265
6262,0.00015969338869370808,1.0,1.0,3131.0000798466945,3130.0000798466945,6262.0,3131.0,19672.653196779283,9836.326598389642,3131.0,3.141592653589793,3.1415925218028953,3130.9996059723653,0.0010033831534940253,61595078.729912266,-6262.0,8.742254901886351,0,1.9999997483055671,0.38196575955567225
6263,0.0001596678907871627,1.0,1.0,3131.5000798339456,3130.5000798339456,6263.0,3131.5,19675.794789432875,9837.897394716438,3131.5,3.141592653589793,3.1415925218449754,3131.4996060352787,0.0010032229454222555,61614752.953905374,-6263.0,8.742414582525413,0,1.9999997483859357,0.38196575963604085
6264,0.00015964240102171138,1.0,1.0,3132.0000798212004,3131.0000798212004,6264.0,3132.0,19678.936382086464,9839.468191043232,3132.0,3.141592653589793,3.141592521887037,3131.9996060981725,0.0010030627885024882,61634430.31949113,-6264.0,8.74257423767064,0,1.999999748466266,0.38196575971637103
6265,0.0001596169193934557,1.0,1.0,3132.5000798084598,3131.5000798084598,6265.0,3132.5,19682.077974740056,9841.038987370028,3132.5,3.141592653589793,3.1415925219290775,3132.4996061610454,0.0010029026827102292,61654110.826669544,-6265.0,8.742733867330168,0,1.9999997485465575,0.3819657597966626
6266,0.00015959144589849984,1.0,1.0,3133.0000797957227,3132.0000797957227,6266.0,3133.0,19685.219567393644,9842.609783696822,3133.0,3.141592653589793,3.141592521971098,3132.9996062238993,0.001002742628021,61673794.475440614,-6266.0,8.742893471512136,0,1.9999997486268108,0.38196575987691594
6267,0.00015956598053295037,1.0,1.0,3133.5000797829903,3132.5000797829903,6267.0,3133.5,19688.361160047232,9844.180580023616,3133.5,3.141592653589793,3.141592522013098,3133.499606286732,0.0010025826244103376,61693481.265804335,-6267.0,8.743053050224676,0,1.9999997487070256,0.38196575995713067
6268,0.0001595405232929164,1.0,1.0,3134.0000797702614,3133.0000797702614,6268.0,3134.0,19691.502752700824,9845.751376350412,3134.0,3.141592653589793,3.1415925220550784,3133.9996063495455,0.0010024226718537948,61713171.19776071,-6268.0,8.74321260347591,0,1.999999748787202,0.3819657600373072
6269,0.0001595150741745095,1.0,1.0,3134.500079757537,3133.500079757537,6269.0,3134.5,19694.644345354413,9847.322172677206,3134.5,3.141592653589793,3.1415925220970387,3134.499606412339,0.00100226277032694,61732864.27130973,-6269.0,8.743372131273969,0,1.99999974886734,0.3819657601174451
6270,0.0001594896331738437,1.0,1.0,3135.0000797448165,3134.0000797448165,6270.0,3135.0,19697.785938008004,9848.892969004002,3135.0,3.141592653589793,3.141592522138979,3134.9996064751117,0.0010021029198053566,61752560.48645142,-6270.0,8.743531633626967,0,1.9999997489474397,0.3819657601975448
6271,0.00015946420028703555,1.0,1.0,3135.5000797321,3134.5000797321,6271.0,3135.5,19700.927530661593,9850.463765330796,3135.5,3.141592653589793,3.1415925221808987,3135.499606537865,0.0010019431202646445,61772259.84318575,-6271.0,8.74369111054302,0,1.9999997490275012,0.3819657602776063
6272,0.00015943877551020407,1.0,1.0,3136.000079719388,3135.000079719388,6272.0,3136.0,19704.06912331518,9852.03456165759,3136.0,3.141592653589793,3.1415925222227985,3135.9996066005983,0.0010017833716804187,61791962.34151274,-6272.0,8.743850562030243,0,1.9999997491075243,0.3819657603576294
6273,0.00015941335883947074,1.0,1.0,3136.5000797066796,3135.5000797066796,6273.0,3136.5,19707.210715968773,9853.605357984387,3136.5,3.141592653589793,3.1415925222646788,3136.499606663311,0.0010016236740283096,61811667.98143238,-6273.0,8.744009988096744,0,1.9999997491875092,0.3819657604376143
6274,0.0001593879502709595,1.0,1.0,3137.0000796939753,3136.0000796939753,6274.0,3137.0,19710.35230862236,9855.17615431118,3137.0,3.141592653589793,3.141592522306539,3136.9996067260045,0.0010014640272839634,61831376.762944676,-6274.0,8.744169388750624,0,1.9999997492674557,0.3819657605175608
6275,0.00015936254980079682,1.0,1.0,3137.500079681275,3136.500079681275,6275.0,3137.5,19713.493901275953,9856.746950637977,3137.5,3.141592653589793,3.141592522348378,3137.4996067886777,0.0010013044314230416,61851088.686049625,-6275.0,8.744328763999984,0,1.9999997493473642,0.38196576059746934
6276,0.00015933715742511153,1.0,1.0,3138.0000796685786,3137.0000796685786,6276.0,3138.0,19716.63549392954,9858.31774696477,3138.0,3.141592653589793,3.141592522390199,3137.9996068513306,0.0010011448864212216,61870803.750747226,-6276.0,8.744488113852924,0,1.9999997494272344,0.38196576067733945
6277,0.00015931177314003505,1.0,1.0,3138.5000796558866,3137.5000796558866,6277.0,3138.5,19719.77708658313,9859.888543291565,3138.5,3.141592653589793,3.1415925224319987,3138.499606913964,0.0010009853922541957,61890521.957037486,-6277.0,8.744647438317532,0,1.9999997495070663,0.38196576075717137
6278,0.00015928639694170118,1.0,1.0,3139.0000796431987,3138.0000796431987,6278.0,3139.0,19722.91867923672,9861.45933961836,3139.0,3.141592653589793,3.1415925224737786,3138.999606976577,0.0010008259488976721,61910243.3049204,-6278.0,8.744806737401898,0,1.9999997495868602,0.3819657608369653
6279,0.00015926102882624622,1.0,1.0,3139.5000796305144,3138.5000796305144,6279.0,3139.5,19726.06027189031,9863.030135945155,3139.5,3.141592653589793,3.1415925225155386,3139.4996070391703,0.0010006665563273747,61929967.79439596,-6279.0,8.744966011114109,0,1.999999749666616,0.3819657609167211
6280,0.0001592356687898089,1.0,1.0,3140.000079617834,3139.000079617834,6280.0,3140.0,19729.201864543902,9864.600932271951,3140.0,3.141592653589793,3.141592522557279,3139.9996071017435,0.0010005072145190424,61949695.425464176,-6280.0,8.745125259462244,0,1.9999997497463335,0.38196576099643864
